FROMCOMID,TOCOMID
15341666,15341674
15341678,15341718
15348286,15353154
15341720,15348286
15341700,15341720
15341702,15341720
15353160,15348334
15348326,15348334
15348334,15348336
15348338,15353336
15348300,15348316
15348282,15348300
15348278,15348282
15341722,15348280
15348280,15348300
15341724,15348268
15348268,15348282
15341708,15341724
15341690,15341708
15341692,15341708
15341688,15341692
15341710,15341692
15341686,15341692
15353164,15348380
15348368,15348372
15348360,15348368
15348366,15353166
938020806,15348374
15353180,15348396
15348416,15348442
15348444,15348454
15348478,15348480
15353342,15348494
15348494,15348512
15353190,15353342
15348514,15348550
15348502,15348514
15348412,15348502
15348354,15348378
15348414,15348502
15348352,15348378
15348388,15348412
15348506,15348514
15353330,15348506
15353192,15353330
15353182,15353192
15348554,15348580
15353312,15348674
15348688,15348700
15348708,15348732
15348734,15348750
15348704,15348734
15353210,15348704
15353198,15353210
15348718,15348734
15348784,15348782
15348856,15353240
15348844,15348856
15348850,15348856
15348846,15348850
15353244,15348850
15353264,15353246
15344804,15344822
15343928,15344804
15343892,15343924
15343924,15343928
15343924,15343934
15344024,15344034
15344160,15344274
15344176,15344160
15344172,15344176
15344158,15344160
15344836,15344158
15343998,15344836
15343984,15343998
15343960,15343984
15343962,15343960
15343962,15343986
15343958,15343962
15343932,15343958
15343912,15343932
15353356,15343912
15349018,15349024
15349024,15353356
15343934,15343984
15343956,15343962
15343910,15343932
15344806,15343958
15343986,15343998
15349070,15344000
15344000,15344836
15349058,15349070
15349036,15349058
15349030,15349036
15348992,15349004
15349004,15349030
15348962,15348992
15348956,15348962
15348978,15348956
15349040,15349036
15353284,15348956
15348960,15348962
15348970,15348992
15349006,15349030
15349038,15349058
15349074,15349070
15344112,15344158
15344858,15344860
15344852,15344858
15344226,15344858
15344292,15353856
15353856,15353932
15344236,15344292
15344238,15344292
15353960,15353972
15353918,15353960
15353920,15353960
15353944,15354032
15353914,15353944
15353892,15353914
15353894,15353914
15353916,15353944
15344268,15344308
15344166,15344222
15344150,15344168
15344152,15344150
15344846,15344150
15686869,15686887
15686871,15686887
15686851,15686891
15686817,15686851
15686791,15686817
15686777,15686817
15686819,15686851
15686811,15686897
15686757,15686813
15686669,15686759
15686629,15686671
15686615,15688171
15686705,15688171
15688349,15686705
15686807,15686853
15686787,15686809
15686751,15686769
15686699,15686745
15688347,15686699
15686755,15686753
15686749,15686755
15686761,15686755
15686779,15686789
15686855,15686863
15686839,15686857
15686815,15686773
15686739,15686763
15686611,15686653
15686579,15686585
15686535,15686557
15686587,15686609
15686567,15686587
15686599,15686587
15686655,15686711
15686713,15686741
15686775,15686821
15686717,15686775
15686715,15686775
15686621,15686715
15686619,15686715
15686823,15686841
15686845,15686859
15686847,15686859
15686917,15686949
15686799,15686919
15686825,15686989
15686991,15687003
15686905,15686959
15686803,15686905
15686805,15686905
15686907,15686959
15686765,15686725
15686703,15686719
15686701,15686703
15686691,15686701
15686693,15686691
15686695,15686693
15686681,15686683
15686683,15686695
15686665,15686681
15686663,15686665
15686625,15686663
15686601,15686625
15686747,15686703
15686731,15686693
15686729,15686695
15686707,15686665
15686771,15686707
15686733,15686707
15686685,15686663
15686603,15686625
15686667,15686681
15686689,15686691
15686673,15686701
15686591,15686633
15686577,15686565
15686527,15686523
15686507,15686527
15686501,15686507
15686499,15686501
15686495,15686499
15686493,15686495
15686485,15686493
15686477,15686485
15686457,15686477
15684863,15686457
15686571,15686507
15686573,15686501
15686483,15686485
15686481,15686483
15686479,15686481
15686517,15686483
15686505,15686481
15686541,15686505
15686537,15686505
15686487,15686493
15686475,15686495
15686469,15686475
15686451,15686469
15684867,15686451
15686467,15686475
15684865,15688383
15688383,15686467
15684869,15686453
15686453,15686469
15684871,15686465
15686497,15686499
15686465,15686497
15686509,15686527
15684873,15686447
15686447,15686509
15684857,15684873
15684839,15684857
15684833,15684839
15684819,15684833
15684811,15684819
15684823,15684833
15684809,15684819
15684835,15684839
15684841,15684857
15684913,15684841
15684825,15684913
15684859,15684873
15686445,15686509
15684875,15686445
15686459,15686521
15684877,15686459
15684829,15684837
15684803,15684827
15684801,15684803
15684779,15684801
15684771,15684779
15684767,15684771
15684759,15684767
15684757,15684759
15684751,15684757
15684747,15684751
15684741,15684747
15684817,15684803
15684783,15684801
15684777,15684771
15684765,15684759
15684745,15684751
15684911,15684745
15684755,15684911
15684743,15684747
15684753,15684757
15684761,15684767
15684773,15684779
15684845,15684847
15684821,15684845
15684813,15684821
15684793,15684813
15684789,15684793
15684787,15684789
15684781,15684787
15684775,15684781
15684763,15684775
15684749,15684763
15684739,15684749
15684733,15684739
15684729,15684731
15684731,15684733
15684917,15684791
15684791,15684813
15684785,15684789
15684727,15684733
15684723,15684727
15684725,15684727
15684735,15684739
15684737,15684749
15684901,15684763
15684903,15684775
15684905,15684781
15684907,15684787
15684797,15684907
15684919,15684807
15684807,15684797
15684795,15684907
15684799,15684797
15684831,15684793
15684815,15684821
15684843,15684845
15684909,15684879
15684881,15686463
15686463,15686461
15688165,15686525
15686525,15686543
15686607,15686639
15686607,15686635
15686639,15686647
15686641,15686647
15686631,15686641
15686659,15686631
15686677,15686659
15688175,15686677
15686687,15688175
15686649,15686687
15686637,15686649
15686605,15686641
15686617,15686631
15686519,15686581
15686581,15686617
15688167,15686519
15686511,15686519
15686589,15686617
15688169,15686659
15688173,15686677
15686623,15686649
15686597,15686623
15686555,15686597
15686553,15686555
15686539,15686553
15686549,15686539
15686563,15686549
15686561,15686563
15686547,15686561
15686675,15686547
15686595,15686623
15688345,15686595
15686551,15686597
15686513,15686551
15684887,15686513
15686515,15686551
15686491,15686515
15686471,15686491
15684891,15686471
15684849,15684891
15684889,15686489
15686489,15686515
15684883,15684889
15684853,15684883
15684855,15684883
15684921,15684885
15684885,15684889
15684851,15684891
15686473,15686491
15686531,15686553
15686529,15686539
15686545,15686549
15686583,15686561
15686593,15686563
15686643,15686593
15686661,15686593
15686569,15686555
15686627,15686569
15686657,15686627
15686575,15686569
15686651,15686687
15686721,15688175
15686767,15686721
15686781,15686767
15686795,15686781
15686835,15686795
15686843,15686835
15686879,15686843
15686723,15686721
15686735,15686723
15686709,15686723
15686797,15686795
15686837,15686797
15686793,15686797
15686889,15686835
15686849,15686781
15686861,15686767
15686635,15686645
15686647,15686679
15686727,15686737
15686743,15686783
15686785,15686829
15686831,15686833
15686875,15686895
15688177,15686877
15686877,15686895
15686883,15688181
15688179,15686899
15686881,15688181
15684861,15686455
15686455,15686477
938010944,14124071
11800815,9277950
22850051,15334434
15344146,15344168
15344224,15344258
15353886,15353926
15353852,15353876
15353876,15353886
15353828,15353852
15344314,15353828
15353874,15353886
15353826,15353852
15344312,15353826
15353934,15353948
15354054,15354070
15354064,15354066
15354056,15354064
15354058,15354064
15354068,15354094
15353980,15354010
15354024,15354068
15353924,15354024
15353978,15354024
15353986,15354010
15353928,15353986
15353928,15353938
15354116,15354136
15353938,15353952
15349234,15349252
15344256,15349234
15344300,15344256
15344302,15344300
15344296,15344302
15344298,15344302
15344254,15344256
15349158,15349204
15349206,15349232
15354112,15354118
15354816,15354822
15354812,15354816
15354808,15354812
15354140,15354808
15354134,15354140
15354128,15354134
15354814,15354812
15354144,15354814
15354126,15354134
15354130,15354140
15354810,15354816
15354802,15354810
15354804,15354810
15356152,15354786
15349140,15349150
15349126,15349140
15349134,15349140
15349114,15349134
15349112,15349134
15349104,15349112
15349106,15349112
15349108,15349116
15349098,15349100
15349092,15349098
15349088,15349092
15349076,15349088
15349090,15349092
15349084,15349090
15349086,15349090
15349080,15349086
15349078,15349080
15349078,15349082
15349082,15349086
15349094,15349098
15349062,15349096
15349052,15349062
15349046,15349052
15349022,15349046
15349010,15349022
15349066,15349062
15349034,15349046
15349054,15349034
15349032,15349034
15349016,15349032
15349014,15349032
15348988,15349010
15349012,15349022
15349048,15349052
15349028,15349048
15349026,15349048
15353300,15349026
15349020,15349026
15349042,15349060
15353274,15348914
15353258,15348912
15348824,15348864
15353232,15353236
15353208,15353334
15348536,15353204
15353228,15353230
15353224,15353228
15348746,15353224
15348788,15348794
15348794,9289162
15348794,15348798
15348828,9289162
15348828,15348798
15348744,15353224
15348728,15348744
15353220,15348746
15353220,15348788
15348790,15348794
15348798,15348796
15348830,15348796
15348796,15353228
15348866,15353260
15348868,15348866
15348832,15348868
15348834,15348868
15348878,15348866
15348902,15348878
15348902,15353266
15353270,15348902
15353270,15353268
15348916,15348918
15353262,15348916
15348910,15348916
15348908,15348910
15348920,15348908
15353266,15348910
15353268,15348908
15348924,15348964
15348966,15348980
15348968,15348966
15348968,15348972
15348976,15348982
15348958,15348968
15348958,15348976
15353322,15348958
15348982,15348994
15348990,15348996
15348952,15348990
15348954,15348990
15353282,15348954
15348944,15348954
15353296,15353298
15353286,15353296
15348950,15353286
15348950,15353290
15353290,15353296
15348946,15353292
15349068,15349064
15349124,15349128
15349132,15349138
15349146,15349152
15349148,15349152
15349152,15349164
15349166,15349178
15349188,15349190
15349192,15349230
15349202,15349192
15349184,15349192
15349180,15349184
15349182,15349184
15349174,15349182
15349168,15349174
15349172,15349182
15349176,15349174
15349242,15349244
15349250,15349256
15354716,15356132
15356138,15354760
15356148,15354784
15356150,15354792
15356154,15354798
15354788,15356154
15354790,15356154
15354800,15356162
15354794,15354800
15356156,15354800
15354820,15354826
15354828,15354836
15356142,15354756
15349200,15349214
15349216,15349260
15356126,15354730
15354732,15354746
15356130,15354732
15354728,15356130
15354718,15354728
15354726,15356130
15349262,15354726
15354720,15354728
15349246,15353358
15354704,15354720
15353358,15349264
15349264,15354704
15349238,15349246
15349224,15349238
15349210,15349224
15349236,15349246
15349212,15349224
15349226,15349238
15354710,15354720
15349266,15354710
15349268,15354734
15354734,15354732
15356140,15354748
15356144,15354758
15356146,15354796
15356158,15354806
15356160,15356164
15354848,15354856
15354850,15354856
15354846,15354854
15356170,15354846
15354856,15354860
15349222,15349268
15349220,15349268
15344758,22864805
15343810,15344758
15348706,9284958
15348706,15348724
15353994,14859431
15353994,15354298
15343232,15341684
15341682,15341684
15343672,15343674
15343680,15343688
15343708,22864715
15343678,15343688
15343688,15343692
15343676,15343686
15353846,15353896
15344864,15353846
15344808,15343964
15344814,15343974
15343742,15348638
15348638,15353200
15344738,15343674
15343674,15343686
15343686,15343692
15343692,15343708
15344896,15344126
15344286,15353830
15353830,15353862
15349196,15349198
15348932,938020761
15348930,938020761
15348748,15348746
15348748,15348788
15353326,15348620
15353200,15353326
15353332,15353330
15353956,15353970
15353970,15353982
15353982,15353992
15353992,15353966
15353966,15353930
15353896,15353900
15353900,15353904
15353904,15353906
15354302,15354026
15354010,15354302
15354026,15354068
15353838,15358590
15353906,15353866
15344894,25514833
15353318,25514877
15348358,15348376
15348372,15348374
15348374,15353172
15348400,15353168
15348386,15348412
15348398,15348400
15348454,15353188
15348476,15348468
15343694,15343708
15343718,15343720
15343716,15343718
15348560,15348614
15348580,15348602
15348580,15348594
15343730,15343732
15343730,15343736
15348600,15353206
15343738,15343742
15348622,15348634
15348632,15348644
15348624,15348634
15343794,15344766
15343794,15344764
15348874,938020875
15348898,15353264
15348898,15353248
15348922,15348964
15348984,15353298
15343988,938020754
15354006,15354034
15354146,15354144
15354146,15354148
15343238,15343242
15349252,15354700
15354700,15358590
15354870,15356174
15356174,14865417
938020884,15354824
15354148,938020885
938020885,938020884
15354034,15354060
15353930,15353950
938020757,15348516
938020758,938020757
15348376,15353174
15348904,15353278
15353248,15348904
15353278,15348942
15353278,15353284
15353194,15348632
15348562,15348614
15349100,15349110
15349110,15349116
15348918,938020872
15348918,15348922
15353292,15348984
15344890,15344896
15344764,15343860
15341712,938020393
15341684,15341696
15341696,15341712
15348382,15353168
15348408,15348400
938020874,938020865
938020875,938020874
938020754,938020257
15344304,15353834
